Id_solicitud,messolictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,zon_geo,max_clas_riesg,nivel_educ
4206,201108,0,PROPIA,55,01/01/1993,57,12,9300,47750,605.71,Lima,0,PROFESIONAL
4207,201108,1,PROPIA,37,01/01/2004,29,12,1000,0,0,Callao,0,PROFESIONAL
4208,201108,1,FAMILIAR,37,01/01/1996,19,12,2100,2000,2974.46,Ayacucho,1,TECNICO
4209,201108,1,PROPIA,49,01/01/2005,0,12,1041,3763.03,1641.62,Lambayeque,1,TECNICO
4210,201108,1,FAMILIAR,32,01/11/2004,0,3,2170,0,30038.4,Ayacucho,0,SUPERIOR
4211,201108,0,FAMILIAR,26,01/09/2002,0,12,2900,1057.88,418.81,Lima,4,PROFESIONAL
4212,201108,1,FAMILIAR,32,01/12/2003,0,0,3000,1108.6,0,Piura,1,TECNICO
4213,201108,1,FAMILIAR,44,01/11/2006,0,12,879.26,2261.04,1636.48,Lima,0,TECNICO
4214,201108,1,FAMILIAR,36,01/11/2002,18,12,3800,6937.69,483.3,Lima,1,TECNICO
4215,201108,1,PROPIA,36,25/07/2005,7,12,1228.92,10422.3,495.18,Ica,0,TECNICO
4216,201108,1,PROPIA,24,01/01/2005,27,0,19800,10919.1,9721.56,Lima,1,PROFESIONAL
4217,201108,1,FAMILIAR,45,01/03/2004,11,6,6500,4663.23,15112.4,Lambayeque,0,PROFESIONAL
4218,201108,1,PROPIA,45,01/04/2005,17,12,28000,92466.14,21609.83,Lima,0,PROFESIONAL
4219,201108,0,FAMILIAR,65,27/10/1980,114,12,30000,76992.32,0,Lima,0,PROFESIONAL
4220,201108,1,FAMILIAR,57,01/10/2003,22,12,1360,1082.76,358.29,Lima,0,PROFESIONAL
4221,201108,0,FAMILIAR,35,01/05/2005,45,12,3864.53,38006,0,Lima,0,SUPERIOR
4222,201109,1,FAMILIAR,43,01/01/2000,7,12,29422,40603.97,13571.59,Lima,4,PROFESIONAL
4223,201109,1,PROPIA,32,17/08/2006,0,0,30000,3000,57094.38,Lima,1,EDUCACION BASICA
4224,201109,0,FAMILIAR,33,01/04/1993,86,12,7195.55,29252.26,310.55,Callao,0,PROFESIONAL
4225,201109,1,PROPIA,33,01/02/1999,0,12,20300,0,0,Lima,0,PROFESIONAL
4226,201109,1,PROPIA,44,01/11/1992,73,2,9000,0,0,La Libertad,0,SUPERIOR
4227,201109,1,FAMILIAR,25,15/01/2006,0,12,995.5,0,271.48,Lima,2,TECNICO
4228,201109,1,FAMILIAR,30,10/10/2002,0,12,1018.82,3756.22,3575.68,La Libertad,1,TECNICO
4229,201109,0,FAMILIAR,39,01/03/1998,95,12,8076,7500,1877.93,Lambayeque,0,PROFESIONAL
4230,201109,0,FAMILIAR,35,01/01/2001,41,12,8570,30800,528.53,Lima,0,PROFESIONAL
4231,201109,0,FAMILIAR,33,01/01/2004,15,12,6800,719.17,25653.28,Cajamarca,0,PROFESIONAL
4232,201109,1,FAMILIAR,38,01/07/2004,8,5,6300,1357.74,261.96,Lima,0,PROFESIONAL
4233,201109,1,FAMILIAR,27,29/03/2007,0,12,964,0,4102.65,Ica,0,TECNICO
4234,201109,1,FAMILIAR,47,01/12/2002,0,12,1400,13294.96,0,Lima,0,TECNICO
4235,201109,1,FAMILIAR,31,01/02/2004,7,9,6800,2826.92,2899.43,Lima,0,PROFESIONAL
4236,201109,1,FAMILIAR,48,01/04/2005,14,12,3270,3545.42,6028.29,Piura,0,TECNICO
4237,201109,1,PROPIA,58,01/04/1972,0,12,3100,632.49,947.35,Lima,1,PROFESIONAL
4238,201109,1,PROPIA,39,01/08/1999,25,12,1965.29,14900,2626.45,Lima,1,PROFESIONAL
4239,201109,1,FAMILIAR,42,01/04/2005,8,12,2110.36,500,9180.81,Junin,0,TECNICO
4240,201109,0,PROPIA,33,11/11/2006,30,3,1161,3555,469.99,Lambayeque,1,PROFESIONAL
4241,201109,0,PROPIA,35,01/01/1998,0,10,1400,9366.44,7129.56,La Libertad,1,TECNICO
4242,201109,1,FAMILIAR,37,01/07/2005,3,12,2500,0,9159.44,Lima,0,TECNICO
4243,201109,1,FAMILIAR,24,24/08/2006,0,12,1017.82,0,0,Ica,0,EDUCACION BASICA
4244,201109,0,ALQUILADA,43,01/01/1999,119,12,16000,35215.45,5345.14,Lima,1,PROFESIONAL
4245,201109,1,FAMILIAR,28,01/10/2006,0,12,741.35,0,4595.62,Lima,0,TECNICO
4246,201109,0,PROPIA,36,01/01/1994,29,12,11949.17,12355.04,1167.24,Lima,0,PROFESIONAL
4247,201109,1,FAMILIAR,29,01/08/1995,82,12,2331,6866.66,1104.53,Lima,2,PROFESIONAL
4248,201109,0,PROPIA,45,01/09/1990,62,12,15350,121543.4,15950.91,Lima,0,PROFESIONAL
4249,201109,1,FAMILIAR,27,01/08/2001,22,12,3401.75,2937.41,0,La Libertad,1,PROFESIONAL
4250,201109,1,FAMILIAR,44,01/02/2001,88,12,3058.3,607.12,2665.9,Loreto,4,SUPERIOR
4251,201109,1,PROPIA,23,20/02/2007,0,12,1133.52,0,1395.68,Lima,0,TECNICO
4252,201109,1,FAMILIAR,34,01/06/2002,10,12,700,469.74,0,Lima,1,TECNICO
4253,201109,1,FAMILIAR,38,01/08/1998,115,12,16138,37500,16842.33,Ica,0,PROFESIONAL
4254,201109,1,PROPIA,40,14/03/2007,0,11,1424.42,0,2349.26,Tumbes,0,TECNICO
4255,201109,1,FAMILIAR,35,01/01/1999,89,12,4200,30000,4648.18,Ancash,3,TECNICO
4256,201109,1,FAMILIAR,26,01/09/2008,7,12,800,4252.26,3557.48,Lima,0,PROFESIONAL
4257,201109,1,OTRAS,26,01/12/2003,0,12,1200,0,1098.28,Junin,1,TECNICO
4258,201109,1,PROPIA,38,01/01/2003,81,12,8800,3125.8,3424.29,Lima,2,PROFESIONAL
4259,201109,1,FAMILIAR,34,01/01/2005,0,12,12754,1514.63,0,Cajamarca,4,PROFESIONAL
4260,201109,1,FAMILIAR,48,01/06/1987,11,0,14350,47032.17,13212.57,Lima,0,PROFESIONAL
4261,201109,0,PROPIA,31,01/09/2007,0,12,5250,1750,0,Callao,0,PROFESIONAL
4262,201109,1,FAMILIAR,30,08/02/2006,0,12,2249.35,4875,7011.02,Lima,0,SUPERIOR
4263,201109,1,PROPIA,48,01/09/1996,80,12,18000,64186.88,13129.16,Lima,0,PROFESIONAL
4264,201109,1,PROPIA,35,01/01/2006,0,12,2350,0,3940.75,San Martin,0,TECNICO
4265,201109,1,PROPIA,25,01/03/2005,0,12,623.78,0,2516.88,Lima,0,TECNICO
4266,201109,1,PROPIA,21,01/02/2006,0,12,1128.34,2330,818.18,Lima,0,TECNICO
4267,201109,0,FAMILIAR,28,07/09/2000,0,12,1062.02,5855.88,546.19,Callao,0,TECNICO
4268,201109,0,FAMILIAR,34,01/08/1996,30,12,13709,1280.14,28.13,Lima,0,PROFESIONAL
4269,201109,1,PROPIA,48,01/03/1999,0,12,2038.83,0,1151.11,Junin,1,TECNICO
4270,201109,1,ALQUILADA,38,01/06/2000,0,3,2500,1033.13,5194.06,La Libertad,0,PROFESIONAL
4271,201109,1,FAMILIAR,30,01/06/2007,81,11,1729,0,2789.67,Lima,4,TECNICO
4272,201109,0,FAMILIAR,31,01/03/2008,59,12,8778.25,12000,10531.09,Arequipa,0,TECNICO
4273,201109,1,PROPIA,28,01/01/2004,9,12,1047.29,1129.65,1937.06,Junin,0,TECNICO
4274,201109,1,FAMILIAR,30,01/05/1998,32,12,1700,4863.55,3778.92,Callao,2,SUPERIOR
4275,201109,0,FAMILIAR,49,01/07/1982,60,12,2250,590.91,1764.68,Ica,0,PROFESIONAL
4276,201109,0,FAMILIAR,36,01/11/2001,0,12,3200,7883.58,2961.02,Lima,0,PROFESIONAL
4277,201109,1,PROPIA,61,01/05/1996,0,6,4200,10068.65,0,Lima,0,PROFESIONAL
4278,201109,0,FAMILIAR,56,01/02/2007,12,12,30000,30750,0,Lima,0,PROFESIONAL
4279,201109,1,FAMILIAR,52,01/04/1993,0,12,30000,34516.8,2120.54,Lima,1,EDUCACION BASICA
4280,201109,1,FAMILIAR,33,19/07/2006,0,12,1103.43,0,4321.57,Pasco,0,EDUCACION BASICA
4281,201109,1,FAMILIAR,23,15/09/2007,8,12,839.11,2150,607.01,Arequipa,1,SUPERIOR
4282,201109,0,FAMILIAR,35,01/04/1995,0,12,9052.8,0,0,Ica,1,TECNICO
4283,201109,0,PROPIA,41,01/11/2003,83,12,14248,1422.56,0,Lima,1,PROFESIONAL
4284,201109,1,FAMILIAR,34,01/09/1999,25,12,1700,892.54,0,Callao,0,TECNICO
4285,201109,0,FAMILIAR,23,01/01/2007,10,12,2100,1100,1049.98,Cuzco,0,PROFESIONAL
4286,201109,1,PROPIA,29,01/05/2007,13,12,855.53,500,2240.2,Lima,0,TECNICO
4287,201109,1,PROPIA,24,01/03/2004,20,12,1268.28,6033.3,41.52,Lima,0,TECNICO
4288,201109,1,FAMILIAR,31,01/06/2003,0,12,1174.6,0,4130.67,Junin,0,TECNICO
4289,201109,0,ALQUILADA,69,01/01/2000,20,12,6600,3723.08,3080.69,Lambayeque,0,PROFESIONAL
4290,201109,1,FAMILIAR,37,01/12/2004,75,12,3600,9000,35455.77,Puno,1,PROFESIONAL
4291,201109,0,FAMILIAR,49,01/05/1998,61,0,5271,90291.7,2773.28,Lima,1,PROFESIONAL
4292,201109,1,FAMILIAR,60,01/09/1971,0,9,752,915,1069.7,Lima,0,TECNICO
4293,201109,1,FAMILIAR,46,01/05/2004,0,12,2497.67,2888.68,13679.97,Lima,1,TECNICO
4294,201109,1,FAMILIAR,45,01/12/1991,61,12,6656,17454.96,6563.15,Tacna,3,PROFESIONAL
4295,201109,1,FAMILIAR,35,02/01/2007,0,12,2347.96,0,15471.33,Madre de Dios,0,TECNICO
4296,201109,1,PROPIA,49,01/07/1986,93,12,17669,12721.42,3197.79,Arequipa,0,PROFESIONAL
4297,201109,0,ALQUILADA,41,01/10/2001,29,12,6000,5412.13,16.7,Lima,1,PROFESIONAL
4298,201109,1,FAMILIAR,32,01/08/2002,5,12,3800,15335.65,10191.32,Lima,2,PROFESIONAL
4299,201109,1,FAMILIAR,48,01/04/2005,0,12,2000,0,5206.37,Callao,4,PROFESIONAL
4300,201109,0,FAMILIAR,46,01/08/2008,95,0,22700,0,0,Lima,0,PROFESIONAL
4301,201109,1,FAMILIAR,47,01/08/2006,6,9,1300,2337.82,2160.42,Lima,0,PROFESIONAL
4302,201109,1,FAMILIAR,33,01/07/1995,0,12,1200,834.79,2697.69,Piura,1,PROFESIONAL
4303,201109,0,FAMILIAR,36,01/02/2004,0,12,2449,0,953.24,Ica,1,PROFESIONAL
4304,201109,0,FAMILIAR,28,01/03/2005,0,12,3207.9,3621.15,7639.2,Lima,0,PROFESIONAL
4305,201109,1,FAMILIAR,40,01/05/2005,0,12,1100,0,1719.39,Ica,4,TECNICO
4306,201109,1,FAMILIAR,35,01/03/2005,37,12,2200,7681.52,6845.79,Lima,0,TECNICO
4307,201109,1,FAMILIAR,51,01/09/2006,36,7,2550,6113.5,11052,Cajamarca,0,PROFESIONAL
4308,201109,1,FAMILIAR,53,01/11/1993,21,12,2015.03,6884.61,2618.23,Callao,0,TECNICO
4309,201109,0,FAMILIAR,42,01/12/1996,0,12,6000,27727.67,14935.56,Lima,0,PROFESIONAL
4310,201109,1,FAMILIAR,29,01/04/2003,37,12,4500,2139.25,10386.82,Lima,2,PROFESIONAL
4311,201109,1,FAMILIAR,37,01/12/2004,12,12,2200,1201.47,668,Ancash,0,PROFESIONAL
4312,201109,1,FAMILIAR,37,01/08/2006,50,12,4697,7400,240.13,Lima,3,PROFESIONAL
4313,201109,1,FAMILIAR,31,01/10/2002,0,12,1360,0,2578.47,Junin,0,TECNICO
4314,201109,1,FAMILIAR,22,01/01/2000,18,12,2000,1999.72,2458.18,Lima,0,PROFESIONAL
4315,201109,1,FAMILIAR,39,01/04/1994,0,12,1170,0,267,Lima,0,PROFESIONAL
4316,201109,1,FAMILIAR,22,06/06/2008,0,12,1088.7,0,4228.9,La Libertad,0,TECNICO
4317,201109,1,FAMILIAR,22,01/04/2005,18,12,750,887.41,485.47,Lima,1,PROFESIONAL
4318,201109,0,PROPIA,46,01/06/1993,115,12,12000,100633.5,7700.99,Lima,1,PROFESIONAL
4319,201109,1,FAMILIAR,32,01/10/1996,0,12,1700,1724.48,0,Lima,0,PROFESIONAL
4320,201109,0,FAMILIAR,33,01/01/2003,22,12,6620,7231.35,1466.23,Lima,1,PROFESIONAL
4321,201109,0,FAMILIAR,39,01/07/2001,117,0,6205,36040.12,23024.78,Lima,0,PROFESIONAL
4322,201109,0,FAMILIAR,40,01/02/2002,50,12,7200,451.54,1514.14,Lima,2,PROFESIONAL
4323,201109,1,FAMILIAR,33,01/01/2000,0,0,3000,823.75,1473.9,Callao,0,TECNICO
4324,201109,0,PROPIA,43,01/09/2002,0,12,1800,6850,3929.64,Lima,0,PROFESIONAL
4325,201109,0,FAMILIAR,35,01/03/2007,71,12,6282,23064,459.6,Moquegua,2,PROFESIONAL
4326,201109,0,FAMILIAR,27,01/02/2004,40,12,3550,2680,0,Ica,0,PROFESIONAL
4327,201109,0,FAMILIAR,31,01/01/2000,12,12,2100,13440,1075.25,Lima,0,PROFESIONAL
4328,201109,0,PROPIA,24,24/01/2005,0,12,1790.24,0,3260.1,Ica,0,TECNICO
4329,201109,1,FAMILIAR,47,01/04/2000,99,12,5381.76,22430.64,7325.1,Lima,2,PROFESIONAL
4330,201109,0,FAMILIAR,44,01/01/2000,35,12,6600,1115.89,949.46,Callao,0,PROFESIONAL
4331,201109,0,FAMILIAR,41,01/07/2000,38,12,4000,4466.02,3495.14,Lima,0,TECNICO
4332,201109,1,FAMILIAR,45,01/06/2003,19,10,3852,12797.77,7472.75,Lima,0,PROFESIONAL
4333,201109,1,PROPIA,36,01/04/1999,105,12,3697,17523,57094.38,Lambayeque,1,PROFESIONAL
4334,201109,1,FAMILIAR,26,01/10/2004,10,0,2503.6,7482.29,975.09,Lima,0,PROFESIONAL
4335,201109,1,FAMILIAR,28,01/11/2004,0,12,950,0,3578.69,Junin,0,TECNICO
4336,201109,1,FAMILIAR,26,07/05/2004,3,12,618.33,3663,2882.49,Piura,0,TECNICO
4337,201109,1,PROPIA,25,01/08/2005,4,12,1193.15,4621.81,1981.63,Lima,1,TECNICO
4338,201109,1,PROPIA,50,01/07/1996,26,9,5700,10330,2210.91,Arequipa,1,PROFESIONAL
4339,201109,1,FAMILIAR,30,11/04/2007,0,12,1400,3377.27,144.59,Lima,1,PROFESIONAL
4340,201109,1,FAMILIAR,38,24/11/2006,0,12,1325.7,0,3827.73,Ica,1,TECNICO
4341,201109,1,FAMILIAR,23,01/06/2004,20,12,600,60.03,0,Piura,1,SUPERIOR
4342,201109,1,FAMILIAR,28,01/02/2006,0,12,3000,6825,9084.11,Lima,1,PROFESIONAL
4343,201109,0,PROPIA,58,01/07/1997,104,12,21000,75888,0,Lima,0,PROFESIONAL
4344,201109,1,FAMILIAR,33,01/12/2004,18,0,2100,7690.68,426.14,Lambayeque,0,PROFESIONAL
4345,201109,0,FAMILIAR,46,01/01/1995,67,12,10700,6806.05,6645.87,Lima,0,PROFESIONAL
4346,201109,0,FAMILIAR,34,01/11/1996,101,12,9031.8,41107.8,6363.64,Lima,0,PROFESIONAL
4347,201109,1,FAMILIAR,36,01/01/1990,37,0,2100,0,0,Lima,0,PROFESIONAL
4348,201109,1,FAMILIAR,40,01/07/2003,28,12,3258.44,3180,830.34,Callao,0,TECNICO
4349,201109,1,FAMILIAR,23,03/08/2006,8,12,1560.63,3100,1996.69,Lima,0,TECNICO
4350,201109,1,PROPIA,52,15/11/2004,0,12,2697.4,0,5839.02,Ica,0,TECNICO
4351,201109,1,PROPIA,51,01/11/1998,33,0,1800,12073.9,0,La Libertad,1,PROFESIONAL
4352,201109,0,OTRAS,37,11/10/2006,87,12,5000,14235,3171.55,Cajamarca,0,PROFESIONAL
4353,201109,0,PROPIA,32,01/04/2001,42,12,6031,16745.39,468.57,Lima,1,TECNICO
4354,201109,0,FAMILIAR,50,01/04/2007,44,12,11087,116986.08,0,Lima,0,PROFESIONAL
4355,201109,1,FAMILIAR,38,01/09/2000,79,12,5500,0,0,Lima,0,PROFESIONAL
4356,201109,1,FAMILIAR,37,01/09/1992,91,12,8500,1714.61,4136.7,Piura,1,PROFESIONAL
4357,201109,1,PROPIA,58,01/04/2000,34,6,12100,41502.4,518.18,Lima,1,PROFESIONAL
4358,201109,1,PROPIA,40,01/11/2005,0,12,1150,0,4184.74,Lima,0,TECNICO
4359,201109,0,FAMILIAR,25,01/05/2004,3,12,2500,0,2346.29,Lima,0,PROFESIONAL
4360,201109,0,FAMILIAR,35,01/08/1998,29,12,4700,39163.95,0,Lima,1,PROFESIONAL
4361,201109,1,PROPIA,25,01/01/2007,15,2,3500,5105,0,Junin,1,PROFESIONAL
4362,201109,1,OTRAS,25,15/07/2005,0,12,795.66,0,2188.78,Lima,0,TECNICO
4363,201109,0,FAMILIAR,30,01/01/2006,0,12,7185.04,0,4577.83,Huanuco,0,PROFESIONAL
4364,201109,0,FAMILIAR,32,01/03/2005,32,12,2200,8700,4034.91,Arequipa,0,PROFESIONAL
4365,201109,0,FAMILIAR,34,01/01/2002,99,12,6500,31940,46.35,Lima,0,PROFESIONAL
4366,201109,1,FAMILIAR,39,01/04/2005,0,2,1500,4500.37,7006.12,La Libertad,0,TECNICO
4367,201109,1,PROPIA,33,03/06/2002,0,12,1279.21,4790,10902.85,Lima,0,TECNICO
4368,201109,1,FAMILIAR,61,01/08/2005,0,12,3200,0,10766.94,Lima,0,PROFESIONAL
4369,201109,0,FAMILIAR,31,01/07/2006,0,12,908.5,2145.14,4168.6,Lima,0,TECNICO
4370,201109,0,PROPIA,48,01/12/2002,46,12,5953,21912.44,2527.25,Lima,0,PROFESIONAL
4371,201109,1,PROPIA,44,01/06/2001,0,12,1500,1056.55,2571.02,Lima,3,TECNICO
4372,201109,1,FAMILIAR,35,16/08/2006,105,11,5650,0,13295.29,Ancash,0,PROFESIONAL
4373,201109,1,FAMILIAR,22,27/08/2007,0,12,1065.54,315,3259.37,Lima,0,TECNICO
4374,201109,1,PROPIA,57,01/08/1975,0,12,1340,0,313.53,Lima,0,PROFESIONAL
4375,201109,1,PROPIA,33,01/12/2005,8,12,1500,4649.73,2161.96,La Libertad,0,PROFESIONAL
4376,201109,1,PROPIA,46,01/01/2000,0,12,5300,17613.71,0,Lima,4,SUPERIOR
4377,201109,1,PROPIA,37,01/03/2004,4,12,8093,8700,27798.28,Lima,0,PROFESIONAL
4378,201109,0,PROPIA,51,01/01/2000,88,12,10500,6670.34,2258.68,Lima,0,PROFESIONAL
4379,201109,0,FAMILIAR,30,01/01/2007,10,12,1163.91,8871.27,32.05,Lima,0,TECNICO
4380,201109,0,FAMILIAR,30,01/09/2005,7,12,2000,9065.38,5233.5,Lima,0,PROFESIONAL
4381,201109,1,PROPIA,25,01/01/2007,0,12,1020.99,0,3126.09,Huanuco,2,TECNICO
4382,201109,1,FAMILIAR,38,01/02/1996,0,3,3905,30689.94,249.43,Lima,1,TECNICO
4383,201109,1,FAMILIAR,28,01/04/2004,15,12,11900,14685.54,3422.99,Lima,1,TECNICO
4384,201109,1,FAMILIAR,26,02/01/2006,0,12,1280.88,2085,11998.02,Lima,0,TECNICO
4385,201109,1,FAMILIAR,35,01/06/2004,18,0,30000,51738.4,13728.13,La Libertad,2,PROFESIONAL
4386,201109,1,FAMILIAR,25,01/12/2005,47,12,2700,3100,2602.61,Lima,4,TECNICO
4387,201109,1,PROPIA,49,01/10/1992,106,0,6250,27935,400.92,Lima,1,PROFESIONAL
4388,201109,1,FAMILIAR,31,01/06/2006,9,12,793,2213.25,2011.21,Arequipa,0,TECNICO
4389,201109,1,FAMILIAR,45,01/03/2002,0,12,30000,0,0,La Libertad,0,SUPERIOR
4390,201109,0,PROPIA,63,01/02/1990,88,0,6000,5173.61,2146.79,Arequipa,0,PROFESIONAL
4391,201109,1,FAMILIAR,28,01/12/2007,10,12,800,3506,2509.49,La Libertad,1,TECNICO
4392,201109,1,PROPIA,29,01/01/2001,38,12,1500,9951.38,0,Lima,1,SUPERIOR
4393,201109,1,FAMILIAR,44,01/12/1984,0,12,3500,0,5791.21,Junin,0,PROFESIONAL
4394,201109,0,FAMILIAR,30,01/01/2006,28,11,5500,15885.49,3838.74,Lima,1,PROFESIONAL
4395,201109,1,FAMILIAR,28,01/05/2004,11,12,1255.6,1690.21,1573.86,Lima,2,PROFESIONAL
4396,201109,1,PROPIA,46,01/01/1995,0,4,9600,5860.24,24613.64,Lima,1,TECNICO
4397,201109,1,FAMILIAR,37,01/02/2001,30,0,3070,3512.8,0,Lima,1,TECNICO
4398,201109,1,FAMILIAR,23,01/01/2003,0,12,2300,0,0,Lima,0,PROFESIONAL
4399,201109,1,PROPIA,38,25/10/2004,0,12,5000,0,0,Lima,0,PROFESIONAL
4400,201109,1,FAMILIAR,43,01/11/2003,0,12,3100,0,121.39,Arequipa,4,PROFESIONAL
4401,201109,1,PROPIA,38,01/09/1991,63,0,20000,12172.72,0,Ica,1,PROFESIONAL
4402,201109,1,FAMILIAR,41,01/06/2004,20,1,9755,15632.13,5716.51,Lima,2,PROFESIONAL
4403,201109,1,OTRAS,52,06/03/2007,0,12,3080.72,0,19968.53,Lima,0,TECNICO
4404,201109,0,FAMILIAR,32,12/11/2007,14,12,2500,4942.55,7568.56,Lambayeque,1,PROFESIONAL
4405,201109,1,FAMILIAR,44,01/02/2006,0,12,1641.39,1200,77.21,Lima,0,TECNICO
4406,201109,0,PROPIA,47,01/10/1994,112,12,5600,40481.2,48628.55,Lima,0,PROFESIONAL
4407,201109,1,FAMILIAR,28,01/08/2003,25,11,900,3010,729.96,Callao,1,TECNICO
4408,201109,1,FAMILIAR,28,01/07/2006,0,12,1600,1150,7994.73,Lima,0,PROFESIONAL
4409,201109,1,FAMILIAR,30,01/07/2002,32,10,2001,1614.88,1561.6,Ayacucho,0,PROFESIONAL
4410,201109,1,FAMILIAR,34,18/01/2007,7,12,1199.77,500,4294.83,Lima,0,TECNICO
4411,201109,1,FAMILIAR,45,01/08/2006,0,12,1229.94,0,3728.26,Lima,0,PROFESIONAL
4412,201109,1,FAMILIAR,40,01/01/1990,68,12,7362.02,4084.16,3721.98,Pasco,0,TECNICO
4413,201109,1,FAMILIAR,25,24/02/2007,9,12,1036.02,2772,686.39,Lima,0,TECNICO
4414,201109,0,FAMILIAR,27,01/08/2007,16,12,880,0,1686.83,Lima,0,PROFESIONAL
4415,201109,1,PROPIA,32,01/06/2006,0,12,2200,0,0,Ancash,0,TECNICO
4416,201109,1,FAMILIAR,21,01/11/2006,0,12,911.52,0,2531.62,Lima,0,TECNICO
4417,201109,1,FAMILIAR,29,01/07/2004,15,12,1400,16562.99,0,Lima,0,PROFESIONAL
4418,201109,1,PROPIA,34,01/12/2003,16,12,3651,352.44,352.8,San Martin,3,TECNICO
4419,201109,1,FAMILIAR,22,01/01/2001,40,12,2100,603.89,0,Lima,2,PROFESIONAL
4420,201109,1,FAMILIAR,35,01/11/2007,5,12,2298.55,3783,5126.61,Lima,0,PROFESIONAL
4421,201109,1,PROPIA,36,01/06/2006,0,12,1000,5940.47,1757.9,Lima,1,TECNICO
4422,201109,1,FAMILIAR,33,01/03/2004,0,12,1100,1679.13,0,Arequipa,1,PROFESIONAL
4423,201109,1,FAMILIAR,46,01/11/1997,0,12,1300,3873.25,5494.48,Piura,1,TECNICO
4424,201109,0,FAMILIAR,32,22/09/2007,5,12,1124.85,1600,1728.57,Lima,0,TECNICO
4425,201109,1,FAMILIAR,35,01/06/2003,28,12,6630,18229.9,5487.37,Lima,0,PROFESIONAL
4426,201109,1,ALQUILADA,48,01/01/2003,39,12,20000,0,3504.9,Lima,0,PROFESIONAL
4427,201109,1,FAMILIAR,53,01/03/2002,0,12,9740,32184.74,3679.45,Lima,0,PROFESIONAL
4428,201109,1,FAMILIAR,47,01/03/2002,4,12,1800,2000.08,2129.86,Lima,0,PROFESIONAL
4429,201109,1,FAMILIAR,35,01/01/2001,0,5,5250,14734.28,14607.04,Arequipa,1,TECNICO
4430,201109,1,FAMILIAR,27,14/04/2007,11,12,716.44,700,1113.9,Lima,0,TECNICO
4431,201109,1,FAMILIAR,33,01/01/1998,83,12,2022,7168.08,0,Lima,1,TECNICO
4432,201109,0,FAMILIAR,23,20/09/2007,0,12,1473.77,4040,3450.82,Lima,1,TECNICO
4433,201109,1,PROPIA,54,01/01/1992,104,12,13400,121543.4,45029.04,Lima,2,PROFESIONAL
4434,201109,1,FAMILIAR,29,22/02/2006,20,12,1065.55,1420,7974.36,Lima,0,TECNICO
4435,201109,0,FAMILIAR,48,01/12/1993,90,12,6015,25137.14,0,Lima,0,PROFESIONAL
4436,201109,1,FAMILIAR,27,01/09/1999,0,12,1200,0,2240.72,Ica,0,TECNICO
4437,201109,1,FAMILIAR,47,01/02/2007,0,12,4000,12000,0,Lima,0,PROFESIONAL
4438,201109,1,FAMILIAR,30,01/01/2003,28,11,1568.73,0,0,Ancash,0,PROFESIONAL
4439,201109,0,FAMILIAR,53,01/04/2003,97,12,3000,1095.2,0,Loreto,1,PROFESIONAL
4440,201109,1,FAMILIAR,39,01/08/2004,39,12,2000,3111.42,2711.99,Lima,0,TECNICO
4441,201109,1,PROPIA,31,01/02/2006,64,0,148,13110,44007.42,Lima,1,PROFESIONAL
4442,201109,0,PROPIA,52,01/01/2000,64,12,13500,16707.81,0,Lima,0,PROFESIONAL
4443,201109,1,FAMILIAR,34,01/09/2005,21,8,30000,9291,21869.48,Lima,1,PROFESIONAL
4444,201109,1,FAMILIAR,34,25/06/2005,33,12,1273.28,1000,10500,Callao,1,TECNICO
4445,201109,1,FAMILIAR,35,01/08/2002,39,12,3000,12684.11,0,La Libertad,0,PROFESIONAL
4446,201109,0,PROPIA,33,01/06/2001,0,12,2683.55,280.12,2073.88,Lima,1,TECNICO
4447,201109,1,FAMILIAR,34,01/06/2002,43,12,2900,834.52,533.29,Ancash,0,PROFESIONAL
4448,201109,1,PROPIA,43,19/07/2000,0,12,2120,7460,3581.05,Piura,1,PROFESIONAL
4449,201109,1,FAMILIAR,57,12/11/1997,0,12,934.26,0,672.35,Lima,0,EDUCACION BASICA
4450,201109,1,PROPIA,42,01/10/2001,18,12,30000,0,0,Ancash,0,PROFESIONAL
4451,201109,1,PROPIA,37,01/07/2005,11,12,1655,3872.18,468,Lima,0,TECNICO
4452,201109,1,FAMILIAR,32,01/09/2002,0,12,803,2550,3364.46,Lima,2,PROFESIONAL
4453,201109,1,FAMILIAR,32,01/10/2007,0,12,1500,2837.14,5674.19,Lima,0,TECNICO
4454,201109,1,FAMILIAR,47,01/01/2006,102,12,900,2045.98,2230.25,Lima,0,TECNICO
4455,201109,1,FAMILIAR,24,11/07/2006,0,12,895.42,0,4435.84,Callao,0,PROFESIONAL
4456,201109,0,FAMILIAR,28,01/01/2000,29,12,6700,0,152.38,Lima,0,PROFESIONAL
4457,201109,1,FAMILIAR,38,01/03/2006,96,12,6353,32461.99,0,Lima,1,PROFESIONAL
4458,201109,1,FAMILIAR,49,01/10/1983,0,12,4700,0,0,Tacna,2,TECNICO
4459,201109,0,FAMILIAR,36,20/09/2004,0,12,3059.46,1000,0,La Libertad,2,TECNICO
4460,201109,0,FAMILIAR,37,01/01/2001,5,12,3000,0,0,Lima,0,TECNICO
4461,201109,1,FAMILIAR,39,01/06/2005,57,12,4800,15668.28,5617.71,Lima,1,PROFESIONAL
