ANIO,Mes,Semana,TIPO,CADENA,TIENDA_CLIENTE,TIENDA_NOMBRECRONOGRAMA,MODELO_NOMBRECLIENTE,Modelo Corto,SAP,Vta_Unid,PVP,Venta_Soles,CLIENTE
2024,Octubre,W040,PISO,MARCIMEX,MXM - Huamachuco,MARCIMEX HUAMACHUCO,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,74,74,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Canete,MARCIMEX CAÑETE,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 02,CARSA AREQUIPA 3 SAN JUAN DE DIOS,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Cajamarca 02,MARCIMEX CAJAMARCA 2,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1499,1499,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - San Juan de Lurigancho,GMG SJL,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tarapoto Pimentel,GMG TARAPOTO,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1181,1181,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,VITRINA INDURAMA VFV 520 SZ 302L BLANCO,VFV-520,30000877,1,2743,2743,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Yurimaguas,CARSA YURIMAGUAS,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Huamachuco,MARCIMEX HUAMACHUCO,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sullana 02,MARCIMEX SULLANA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ate,CARSA ATE,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Yurimaguas,CARSA YURIMAGUAS,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Canete,MARCIMEX CAÑETE,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,FRIGOBAR INDURAMA RI101 90L BLANCO,RI-101BL,10011509,1,644,644,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Viru,CARSA VIRU,"COCINA GAS INDURAMA FONTANA 20"" GRIS 4H",Fontana,10008540,1,659,659,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sullana 02,MARCIMEX SULLANA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2057,2057,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Tingo Maria,GMG TINGO MARIA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1114,1114,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huaraz,CARSA HUARAZ,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chilca,GMG CHILCA,CONGELADOR INDURAMA CI-420BL 420L BLANCA,CI-420BL,10010070,1,1699,1699,INTEGRA
2024,Octubre,W040,WEB,CARSA,CAR - VIRTUAL CARSA,CARSA WEB,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,79,79,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,999,999,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chepen,MARCIMEX CHEPEN,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Viru,CARSA VIRU,REFRIGERADORA INDURAMA RI-469DI 379L CROMA,RI-469DI,10030399,1,1849,1849,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Sullana,CARSA SULLANA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Minka,GMG MINKA,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chimbote,MARCIMEX CHIMBOTE,OLLA INDURAMA OAI-BL18 1.8L BLANCA,OAI-BL18,10008556,1,99,99,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sechura,MARCIMEX SECHURA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - La Union,GMG LA UNION,EXTRACTOR DE JUGOS EI-CR,EI-CR,10008554,1,179,179,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1126,1126,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,969,969,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1665,1665,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chulucanas,MARCIMEX CHULUCANAS,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chulucanas,MARCIMEX CHULUCANAS,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Carabayllo,GMG CARABAYLLO,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Carabayllo,GMG CARABAYLLO,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Yurimaguas,MARCIMEX YURIMAGUAS,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,REFRIGERADORA INDURAMA RI-469DI 379L CROMA,RI-469DI,10030399,1,1812,1812,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1126,1126,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sullana 02,MARCIMEX SULLANA,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,1,685,685,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pacasmayo,CARSA PACASMAYO,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Huamachuco,MARCIMEX HUAMACHUCO,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1499,1499,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chiclayo,GMG CHICLAYO,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,209,209,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Piura,CARSA PIURA,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ayacucho,CARSA AYACUCHO,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,705,705,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Paita,CARSA PAITA,OLLA INDURAMA OAI-BL18 1.8L BLANCA,OAI-BL18,10008556,1,99,99,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Aguaytia,CARSA AGUAYTIA,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,139,139,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Casagrande,CARSA CASAGRANDE,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Cajamarca 02,MARCIMEX CAJAMARCA 2,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Ica,MARCIMEX ICA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2036,2036,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1190,1190,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Pacasmayo,MARCIMEX PACASMAYO,CONGELADOR INDURAMA CI-420BL 420L BLANCA,CI-420BL,10010070,1,1665,1665,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Mala,MARCIMEX MALA,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,949,949,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chimbote 02,CARSA CHIMBOTE,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Sullana,CARSA SULLANA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1161,1161,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Cajamarca 02,MARCIMEX CAJAMARCA 2,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Cajamarca 02,MARCIMEX CAJAMARCA 2,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1164,1164,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Pacasmayo,CARSA PACASMAYO,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Barranca,CARSA BARRANCA,"COCINA GAS INDURAMA OLVERA 24"" CROMA 4H",Olvera,30001135,1,999,999,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Puente Piedra,GMG PUENTE PIEDRA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ayacucho,CARSA AYACUCHO,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Comas,GMG COMAS,REFRIGERADORA RI-439 CROMA,RI-439,10009093,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 02,CARSA AREQUIPA 3 SAN JUAN DE DIOS,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,REFRIGERADORA INDURAMA RI-469DI 379L CROMA,RI-469DI,10030399,1,1864,1864,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sullana 02,MARCIMEX SULLANA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2057,2057,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Arequipa,GMG LA JOYA-AREQUIPA ,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,299,299,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huacho,CARSA HUACHO,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chepen,MARCIMEX CHEPEN,COCINA CIRELLA ZAFIRO CROMA INDURAMA 5H,Cirella,30000837,1,1449,1449,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chepen,MARCIMEX CHEPEN,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,299,299,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,"COCINA GAS INDURAMA FONTANA 20"" GRIS 4H",Fontana,10008540,1,684,684,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Pisco,MARCIMEX PISCO,LAVADORA AUTOMATICA INDURAMA LRI19CR 19K CROMA,LRI 19CR,10008544,1,1567,1567,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Yurimaguas,CARSA YURIMAGUAS,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1174,1174,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 01,CARSA AREQUIPA NORTE,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,930,930,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - La Merced,CARSA LA MERCED,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1264,1264,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - La Merced,CARSA LA MERCED,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Canete,CARSA CAÑETE,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2099,2099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chimbote 02,CARSA CHIMBOTE,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huanuco,CARSA HUANUCO,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,5,714,3570,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ilo,CARSA ILO,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,134,134,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Nueva Cajamarca,CARSA NUEVA CAJAMARCA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Abancay,CARSA ABANCAY,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1114,1114,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Chincha,GMG CHINCHA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2023,2023,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chulucanas,MARCIMEX CHULUCANAS,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1469,1469,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Comas,GMG COMAS,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Nueva Cajamarca,CARSA NUEVA CAJAMARCA,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1214,1214,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Chimbote,MARCIMEX CHIMBOTE,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Comas,GMG COMAS,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Talara Civico,CARSA TALARA CIVICO,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1164,1164,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Puente Piedra,GMG PUENTE PIEDRA,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,719,719,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Juanjui,MARCIMEX JUANJUI,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Huaraz,CARSA HUARAZ,LAVADORA AUTOMATICA INDURAMA LRI19CR 19K CROMA,LRI 19CR,10008544,1,1567,1567,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Aguaytia,CARSA AGUAYTIA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 02,CARSA AREQUIPA 3 SAN JUAN DE DIOS,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,199,199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Moyobamba 02,MARCIMEX MOYOBAMBA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,799,799,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,VITRINA INDURAMA VFV 520 SZ 302L BLANCO,VFV-520,30000877,1,2824,2824,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2057,2057,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,COCINA INDURAMA GALICIA ZAFIRO CROMA,Galicia,30000789,1,1549,1549,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Yurimaguas,MARCIMEX YURIMAGUAS,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chiclayo,CARSA CHICLAYO,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,REFRIGERADORA INDURAMA RI-439D 324L CROMA,RI-439D,10009094,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa Maria del Triunfo,GMG VILLA MARIA DEL TRIUNFO ALLENDE,REFRIGERADORA INDURAMA RI-439DI 324L CROMA,RI-439DI,10030398,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Chimbote 02,CARSA CHIMBOTE,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,59,59,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Yurimaguas,CARSA YURIMAGUAS,FREIDORA DE AIRE FAI-35MN INDURAMA,FAI-35MN,10008601,1,209,209,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Ica,MARCIMEX ICA,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,129,129,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Abancay,CARSA ABANCAY,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,859,859,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Canete,GMG CAÑETE,REFRIGERADORA INDURAMA RI-439D 324L CROMA,RI-439D,10009094,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Sechura,MARCIMEX SECHURA,OLLA INDURAMA OAI-BL18 1.8L BLANCA,OAI-BL18,10008556,1,99,99,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Comas,GMG COMAS,REFRIGERADORA RI-788D INDURAMA,RI-788D,10008888,1,1699,1699,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,REFRIGERADORA INDURAMA RI-389DI 246L CROMA,RI-389DI,10030395,1,1409,1409,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Nazca,CARSA NAZCA,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1249,1249,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Arequipa 02,CARSA AREQUIPA 3 SAN JUAN DE DIOS,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,859,859,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Piura 02,MARCIMEX PIURA GRAU,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,629,629,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Ventanilla,GMG VENTANILLA,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1175,1175,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Ica 02,CARSA ICA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1099,1099,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa Maria del Triunfo,GMG VILLA MARIA DEL TRIUNFO ALLENDE,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1199,1199,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,VITRINA INDURAMA VFV 520 SZ 302L BLANCO,VFV-520,30000877,1,2768,2768,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Caraz,MARCIMEX CARAZ,LAVADORA AUTOMATICA INDURAMA LRI19CR 19K CROMA,LRI 19CR,10008544,1,1599,1599,INTEGRA
2024,Octubre,W040,PISO,MARCIMEX,MXM - Jaen,MARCIMEX JAEN,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1094,1094,INTEGRA
2024,Octubre,W040,PISO,GMG,GMG - Villa el Salvador,GMG VILLA EL SALVADOR,REFRIGERADORA INDURAMA RI-389I 246L CROMA,RI-389I,10030394,1,1190,1190,INTEGRA
2024,Octubre,W040,PISO,CARSA,CAR - Cusco Centro,CARSA CUSCO CENTRO,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1088,1088,INTEGRA
